candidate_id,corpus_id,title,doi,url,license,version,source_name,path,downloaded,pdf_signature,bytes,sha256,content_type,retrieved_at,error
DCM-03823-SS,DCM-03823,From GUI Tests to Conversational Interaction: A New Perspective on App-Specific Voice Assistants,https://doi.org/10.1145/3803437.3805573,https://doi.org/10.1145/3803437.3805573,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03823-SS-From-GUI-Tests-to-Conversational-Interaction-A-New-Perspective-on.pdf,false,false,0,,,2026-09-08T00:07:08.177985+00:00,<HTTPError 403: 'Forbidden'>
DCM-03825-SS,DCM-03825,Fart Gags and Prudish Machines: Laughter in Human-agent Interactions,https://doi.org/10.1145/3765766.3765802,https://doi.org/10.1145/3765766.3765802,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03825-SS-Fart-Gags-and-Prudish-Machines-Laughter-in-Human-agent-Interactio.pdf,false,false,0,,,2026-09-08T00:07:08.550810+00:00,<HTTPError 403: 'Forbidden'>
DCM-03847-SS,DCM-03847,Regulating Artificial Intimacy: From Locks and Blocks to Relational Accountability,https://doi.org/10.1145/3805689.3806790,https://doi.org/10.1145/3805689.3806790,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03847-SS-Regulating-Artificial-Intimacy-From-Locks-and-Blocks-to-Relationa.pdf,false,false,0,,,2026-09-08T00:07:08.551858+00:00,<HTTPError 403: 'Forbidden'>
DCM-03867-SS,DCM-03867,Trends and challenges of e-government chatbots: Advances in exploring open government data and citizen participation content,https://doi.org/10.1016/j.giq.2023.101877,https://doi.org/10.1016/j.giq.2023.101877,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03867-SS-Trends-and-challenges-of-e-government-chatbots-Advances-in-explor.pdf,true,false,2736,401e6abe163196ed1332dd94baa9e931c02b4e3239d496a1552f60c26d98af10,text/html;charset=UTF-8,2026-09-08T00:07:08.787295+00:00,response-is-not-pdf
DCM-03870-SS,DCM-03870,What Counts as Proactive? Rethinking Proactivity in Conversational Agents,https://doi.org/10.1145/3816046.3816303,https://doi.org/10.1145/3816046.3816303,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03870-SS-What-Counts-as-Proactive-Rethinking-Proactivity-in-Conversational.pdf,false,false,0,,,2026-09-08T00:07:08.879706+00:00,<HTTPError 403: 'Forbidden'>
DCM-03893-SS,DCM-03893,"Hoovered up as a data point: Exploring Privacy Behaviours, Awareness, and Concerns Among UK Users of LLM-based Conversational Agents",https://doi.org/10.56553/popets-2025-0160,https://doi.org/10.56553/popets-2025-0160,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03893-SS-Hoovered-up-as-a-data-point-Exploring-Privacy-Behaviours-Awarenes.pdf,true,false,5358,305cb78e458224160710644106b5f6010439258747cc0aa26316a44a39e6c0e8,text/html; charset=UTF-8,2026-09-08T00:07:09.223621+00:00,response-is-not-pdf
DCM-03904-SS,DCM-03904,Digital Companionship: Overlapping Uses of AI Companions and AI Assistants,https://doi.org/10.1145/3772318.3791331,https://doi.org/10.1145/3772318.3791331,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03904-SS-Digital-Companionship-Overlapping-Uses-of-AI-Companions-and-AI-As.pdf,false,false,0,,,2026-09-08T00:07:09.238930+00:00,"URLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)'))"
DCM-03907-SS,DCM-03907,"""¿Te vienes? Sure!"" Joint Fine-tuning of Language Detection and Transcription Improves Automatic Recognition of Code-Switching Speech",https://doi.org/10.1145/3640794.3665579,https://doi.org/10.1145/3640794.3665579,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03907-SS-Te-vienes-Sure-Joint-Fine-tuning-of-Language-Detection-and-Transc.pdf,false,false,0,,,2026-09-08T00:07:09.298767+00:00,<HTTPError 403: 'Forbidden'>
DCM-03909-SS,DCM-03909,Structure Matters: Evaluating Multi-Agents Orchestration in Generative Therapeutic Chatbots,https://doi.org/10.1145/3816046.3816273,https://doi.org/10.1145/3816046.3816273,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03909-SS-Structure-Matters-Evaluating-Multi-Agents-Orchestration-in-Genera.pdf,false,false,0,,,2026-09-08T00:07:09.507985+00:00,<HTTPError 403: 'Forbidden'>
DCM-03912-SS,DCM-03912,Towards effective teaching assistants: From intent-based chatbots to LLM-powered teaching assistants,https://doi.org/10.1016/j.nlp.2024.100101,https://doi.org/10.1016/j.nlp.2024.100101,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03912-SS-Towards-effective-teaching-assistants-From-intent-based-chatbots-.pdf,true,false,2712,c5b5a5e04a6bfffe3ed3f7ae24fe46e69e9e0dbfce3604dcee2b8d36ba4bec1e,text/html;charset=UTF-8,2026-09-08T00:07:09.525169+00:00,response-is-not-pdf
DCM-03917-SS,DCM-03917,Interactive probes: Towards action-level evaluation for dialogue systems,https://doi.org/10.1177/17504813241267071,https://doi.org/10.1177/17504813241267071,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03917-SS-Interactive-probes-Towards-action-level-evaluation-for-dialogue-s.pdf,false,false,0,,,2026-09-08T00:07:09.636089+00:00,<HTTPError 403: 'Forbidden'>
DCM-03948-SS,DCM-03948,Effectiveness and User Experience of a Smoking Cessation Chatbot: Mixed Methods Study Comparing Motivational Interviewing and Confrontational Counseling,https://doi.org/10.2196/53134,https://doi.org/10.2196/53134,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03948-SS-Effectiveness-and-User-Experience-of-a-Smoking-Cessation-Chatbot-.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:07:09.798870+00:00,response-is-not-pdf
DCM-03958-SS,DCM-03958,Healthcare Voice AI Assistants: Factors Influencing Trust and Intention to Use,https://doi.org/10.1145/3637339,https://kclpure.kcl.ac.uk/portal/en/publications/0b914c83-2ceb-444a-a2e4-56fb595d67bd,,GREEN,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03958-SS-Healthcare-Voice-AI-Assistants-Factors-Influencing-Trust-and-Inte.pdf,true,false,55342,a1a7b11eb9e12a5b275c47c194836d3f93d2e1d015a0282d3b3865de3776277e,text/html;charset=UTF-8,2026-09-08T00:07:09.918071+00:00,response-is-not-pdf
DCM-03959-SS,DCM-03959,Bloom: Designing for LLM-Augmented Behavior Change Interactions,https://doi.org/10.1145/3772318.3790506,https://doi.org/10.1145/3772318.3790506,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03959-SS-Bloom-Designing-for-LLM-Augmented-Behavior-Change-Interactions.pdf,false,false,0,,,2026-09-08T00:07:10.134798+00:00,<HTTPError 403: 'Forbidden'>
DCM-03972-SS,DCM-03972,"Evaluating Generative AI Incidents: An Exploratory Vignette Study on the Role of Trust, Attitude and AI Literacy",https://doi.org/10.3233/faia240194,https://doi.org/10.3233/faia240194,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03972-SS-Evaluating-Generative-AI-Incidents-An-Exploratory-Vignette-Study-.pdf,true,false,23335,da82a38b2bcdcf3484f0b8fbeda8d9afde0509073f711c4ccf80c2d7ec4ba5d9,text/html; charset=utf-8,2026-09-08T00:07:10.251074+00:00,response-is-not-pdf
DCM-03991-SS,DCM-03991,On-device query intent prediction with lightweight LLMs to support ubiquitous conversations,https://doi.org/10.1038/s41598-024-63380-6,https://doi.org/10.1038/s41598-024-63380-6,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03991-SS-On-device-query-intent-prediction-with-lightweight-LLMs-to-suppor.pdf,true,false,405213,bbb2846953a683d4f87bacb318c5e4c6e59cdea56e20b9fc6ca6e8f592a61a44,text/html; charset=utf-8,2026-09-08T00:07:10.541498+00:00,response-is-not-pdf
DCM-03994-SS,DCM-03994,Enhancing physical activity through a relational artificial intelligence chatbot: A feasibility and usability study,https://doi.org/10.1177/20552076251324445,https://doi.org/10.1177/20552076251324445,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03994-SS-Enhancing-physical-activity-through-a-relational-artificial-intel.pdf,false,false,0,,,2026-09-08T00:07:10.554790+00:00,<HTTPError 403: 'Forbidden'>
DCM-03996-SS,DCM-03996,Exploring User Engagement Through an Interaction Lens: What Textual Cues Can Tell Us about Human-Chatbot Interactions,https://doi.org/10.1145/3640794.3665536,https://doi.org/10.1145/3640794.3665536,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-03996-SS-Exploring-User-Engagement-Through-an-Interaction-Lens-What-Textua.pdf,false,false,0,,,2026-09-08T00:07:10.775714+00:00,<HTTPError 403: 'Forbidden'>
DCM-04023-SS,DCM-04023,How does interaction with LLM powered chatbots shape human understanding of culture? The need for Critical Interactional Competence (CritIC),https://doi.org/10.1017/s0267190525000054,https://doi.org/10.1017/s0267190525000054,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04023-SS-How-does-interaction-with-LLM-powered-chatbots-shape-human-unders.pdf,false,false,0,,,2026-09-08T00:07:10.868103+00:00,<HTTPError 429: 'Too Many Requests'>
DCM-04028-SS,DCM-04028,eHealth Communication Intervention to Promote Human Papillomavirus Vaccination Among Middle-School Girls: Development and Usability Study,https://doi.org/10.2196/59087,https://doi.org/10.2196/59087,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04028-SS-eHealth-Communication-Intervention-to-Promote-Human-Papillomaviru.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:07:11.194983+00:00,response-is-not-pdf
DCM-04065-SS,DCM-04065,Using LLMs for self-care: User and counsellor perspectives,https://doi.org/10.1016/j.ijhcs.2025.103589,https://doi.org/10.1016/j.ijhcs.2025.103589,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04065-SS-Using-LLMs-for-self-care-User-and-counsellor-perspectives.pdf,true,false,2670,0e9862f1141b713b14e4b1c08303c48781696bb32a158ea961820f6249d2e10b,text/html;charset=UTF-8,2026-09-08T00:07:11.398237+00:00,response-is-not-pdf
DCM-04069-SS,DCM-04069,Finding a Home for Voice Assistants: A Domestication Calculus Across Three Years and Thirty Households,https://doi.org/10.1145/3772318.3791782,https://doi.org/10.1145/3772318.3791782,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04069-SS-Finding-a-Home-for-Voice-Assistants-A-Domestication-Calculus-Acro.pdf,false,false,0,,,2026-09-08T00:07:11.722590+00:00,<HTTPError 403: 'Forbidden'>
DCM-04083-SS,DCM-04083,A multicenter randomized trial for quality of life evaluation by non-invasive intelligent tools during post-curative treatment follow-up for head and neck cancer: Clinical study protocol,https://doi.org/10.3389/fonc.2023.1048593,https://doi.org/10.3389/fonc.2023.1048593,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04083-SS-A-multicenter-randomized-trial-for-quality-of-life-evaluation-by-.pdf,true,false,962747,d9d365b72a81fb99885666dceb0fe48c24d653e50cca580281a3942759d9e414,text/html;charset=utf-8,2026-09-08T00:07:11.960281+00:00,response-is-not-pdf
DCM-04091-SS,DCM-04091,"El chatbot como factor de éxito comunicativo, de marketing y empresarial: análisis empírico",https://doi.org/10.24265/cian.2024.n19.02,https://doi.org/10.24265/cian.2024.n19.02,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04091-SS-El-chatbot-como-factor-de-xito-comunicativo-de-marketing-y-empres.pdf,true,false,5514,7bf03df84c86df0e7ecc0e2a1a91967453101b83bd30dabfa4b92d1dfcae69db,text/html; charset=utf-8,2026-09-08T00:07:12.135904+00:00,response-is-not-pdf
DCM-04131-SS,DCM-04131,Ghosting the Machine: Stop Calling Human-Agent Relations Parasocial,https://doi.org/10.1145/3816046.3816308,https://doi.org/10.1145/3816046.3816308,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04131-SS-Ghosting-the-Machine-Stop-Calling-Human-Agent-Relations-Parasocia.pdf,false,false,0,,,2026-09-08T00:07:12.185919+00:00,<HTTPError 403: 'Forbidden'>
DCM-04159-SS,DCM-04159,Validation of a Thai artificial chatmate designed for cheering up the elderly during the COVID-19 pandemic,https://doi.org/10.12688/f1000research.127431.3,https://doi.org/10.12688/f1000research.127431.3,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04159-SS-Validation-of-a-Thai-artificial-chatmate-designed-for-cheering-up.pdf,true,false,430563,d334f7236d3fba11c7b4f4ad3ad0224188355fcbbcf2f482ee3eb6f38a2e7813,text/html;charset=UTF-8,2026-09-08T00:07:12.287874+00:00,response-is-not-pdf
DCM-04162-SS,DCM-04162,Chatbot for Interview,https://doi.org/10.35940/ijrte.b7092.0711222,https://doi.org/10.35940/ijrte.b7092.0711222,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04162-SS-Chatbot-for-Interview.pdf,true,false,87234,3eafaa050f9cea7d9703131c6ea87ca7dd3cccbc356150c737b5201cac150161,text/html; charset=UTF-8,2026-09-08T00:07:12.402842+00:00,response-is-not-pdf
DCM-04225-SS,DCM-04225,Artificial intelligence empowered conversational agents: A systematic literature review and research agenda,https://doi.org/10.1016/j.jbusres.2023.113838,https://doi.org/10.1016/j.jbusres.2023.113838,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04225-SS-Artificial-intelligence-empowered-conversational-agents-A-systema.pdf,true,false,2719,9c77bd8c70282cc0de28159e71c4cd69c3344407a8928fd42418568d4ff840b7,text/html;charset=UTF-8,2026-09-08T00:05:44.500283+00:00,response-is-not-pdf
DCM-04235-SS,DCM-04235,From needs assessment to usability testing: evaluating the AinoAid™ chatbot for domestic violence support,https://doi.org/10.1186/s12905-025-04202-3,https://doi.org/10.1186/s12905-025-04202-3,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04235-SS-From-needs-assessment-to-usability-testing-evaluating-the-AinoAid.pdf,true,false,519621,780731226c56e96c8ec9addbc98aa6b292222c159d5dcc3125b2d95bf4eb28ac,text/html; charset=utf-8,2026-09-08T00:07:12.789569+00:00,response-is-not-pdf
DCM-04250-SS,DCM-04250,Chatbot Design for Interview Questions Using Neural Network Models on the CarTech Website,https://doi.org/10.33395/sinkron.v8i2.13603,http://dx.doi.org/10.33395/sinkron.v8i2.13603,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04250-SS-Chatbot-Design-for-Interview-Questions-Using-Neural-Network-Model.pdf,true,false,62834,29752636fc658d68eee9a8817c6d5ca3aea4a8419d75d4f8de90ee36e5d304bd,text/html; charset=utf-8,2026-09-08T00:07:13.451130+00:00,response-is-not-pdf
DCM-04253-SS,DCM-04253,BERT-Based Medical Chatbot: Enhancing Healthcare Communication through Natural Language Understanding,https://doi.org/10.1016/j.rcsop.2024.100419,https://doi.org/10.1016/j.rcsop.2024.100419,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04253-SS-BERT-Based-Medical-Chatbot-Enhancing-Healthcare-Communication-thr.pdf,true,false,2713,43c3fb20c7915c093a3a6ace412618a998517a7b959869abc6df0f50f28f0b9b,text/html;charset=UTF-8,2026-09-08T00:07:13.844782+00:00,response-is-not-pdf
DCM-04259-SS,DCM-04259,Development and Evaluation of a Generative AI Chatbot for Database Searching in Systematic Review,https://doi.org/10.1111/jnu.70076,https://doi.org/10.1111/jnu.70076,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04259-SS-Development-and-Evaluation-of-a-Generative-AI-Chatbot-for-Databas.pdf,false,false,0,,,2026-09-08T00:07:13.964903+00:00,<HTTPError 403: 'Forbidden'>
DCM-04271-SS,DCM-04271,"I, chatbot! the impact of anthropomorphism and gaze direction on willingness to disclose personal information and behavioral intentions",https://doi.org/10.1002/mar.21813,https://doi.org/10.1002/mar.21813,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04271-SS-I-chatbot-the-impact-of-anthropomorphism-and-gaze-direction-on-wi.pdf,false,false,0,,,2026-09-08T00:07:14.000078+00:00,<HTTPError 403: 'Forbidden'>
DCM-04282-SS,DCM-04282,Chatbot Designed for Graduate Students s Guidance Service,https://doi.org/10.35940/ijrte.d4893.119420,https://doi.org/10.35940/ijrte.d4893.119420,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04282-SS-Chatbot-Designed-for-Graduate-Students-s-Guidance-Service.pdf,true,false,88248,0efa89c4d8a52498acab0e7f48708d0d2dd163e01b78881ab44e5f8a88c4853b,text/html; charset=UTF-8,2026-09-08T00:07:14.570253+00:00,response-is-not-pdf
DCM-04291-SS,DCM-04291,Experiences and perceptions of final‐year nursing students of using a chatbot in a simulated emergency situation: A qualitative study,https://doi.org/10.1111/jonm.13630,https://repositori.uji.es/xmlui/bitstream/10234/197716/1/rodriguez_2022_experiences.pdf,,GREEN,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04291-SS-Experiences-and-perceptions-of-final-year-nursing-students-of-usi.pdf,true,false,724,90c4a1ad5d743413847a00f521cb89491b50671042571c587b6a52342688ab1b,text/html; charset=UTF-8,2026-09-08T00:07:14.598207+00:00,response-is-not-pdf
DCM-04301-SS,DCM-04301,A systematic review of chatbots in inclusive healthcare: insights from the last 5 years,https://doi.org/10.1007/s10209-024-01118-x,https://doi.org/10.1007/s10209-024-01118-x,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04301-SS-A-systematic-review-of-chatbots-in-inclusive-healthcare-insights-.pdf,true,false,365674,b59c2025a30988d2aa486074c16a2c451e092287c772a7af0497df3444d02586,text/html; charset=utf-8,2026-09-08T00:07:14.883435+00:00,response-is-not-pdf
DCM-04317-SS,DCM-04317,Identifying key user experience and technical features for sustained use of unguided chatbots for health-related behavior change: a systematic review,https://doi.org/10.1093/jamia/ocag044,https://doi.org/10.1093/jamia/ocag044,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04317-SS-Identifying-key-user-experience-and-technical-features-for-sustai.pdf,false,false,0,,,2026-09-08T00:07:15.132430+00:00,<HTTPError 403: 'Forbidden'>
DCM-04318-SS,DCM-04318,Effects of personalization and source expertise on users’ health beliefs and usage intention toward health chatbots: Evidence from an online experiment,https://doi.org/10.1177/20552076221129718,https://doi.org/10.1177/20552076221129718,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04318-SS-Effects-of-personalization-and-source-expertise-on-users-health-b.pdf,false,false,0,,,2026-09-08T00:07:15.219133+00:00,<HTTPError 403: 'Forbidden'>
DCM-04325-SS,DCM-04325,Chatbot-Based Assessment of Employees’ Mental Health: Design Process and Pilot Implementation,https://doi.org/10.2196/21678,https://doi.org/10.2196/21678,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04325-SS-Chatbot-Based-Assessment-of-Employees-Mental-Health-Design-Proces.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:07:15.734936+00:00,response-is-not-pdf
DCM-04335-SS,DCM-04335,Electronic Brainstorming With a Chatbot Partner: A Good Idea Due to Increased Productivity and Idea Diversity,https://doi.org/10.3389/frai.2022.880673,https://doi.org/10.3389/frai.2022.880673,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04335-SS-Electronic-Brainstorming-With-a-Chatbot-Partner-A-Good-Idea-Due-t.pdf,true,false,594643,8cd493bb19efd69bf300ad6c21cc91a183e359c1ff9b77768e3c591a0a2a74b2,text/html;charset=utf-8,2026-09-08T00:07:15.973451+00:00,response-is-not-pdf
DCM-04344-SS,DCM-04344,Are lonely youngsters turning to chatbots for companionship? The relationship between chatbot usage and social connectedness in Danish high-school students,https://doi.org/10.1016/j.ijhcs.2024.103409,https://doi.org/10.1016/j.ijhcs.2024.103409,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04344-SS-Are-lonely-youngsters-turning-to-chatbots-for-companionship-The-r.pdf,true,false,2767,929419f9c5e1d76cad5b9f2b5fad1cb37e50d10a281f138638a5b676203c5bdb,text/html;charset=UTF-8,2026-09-08T00:07:16.123551+00:00,response-is-not-pdf
DCM-04350-SS,DCM-04350,Can AI chatbots recover service failures? Exploring user experience and continuance intentions,https://doi.org/10.1007/s12525-026-00918-8,https://doi.org/10.1007/s12525-026-00918-8,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04350-SS-Can-AI-chatbots-recover-service-failures-Exploring-user-experienc.pdf,true,false,483111,0bbae75bb45461a75880444fb30bc011e025114ed712dd5b6975710c0f43954e,text/html; charset=utf-8,2026-09-08T00:07:16.315069+00:00,response-is-not-pdf
DCM-04367-SS,DCM-04367,Chatbots for embarrassing and stigmatizing conditions: could chatbots encourage users to seek medical advice?,https://doi.org/10.3389/fcomm.2023.1275127,https://doi.org/10.3389/fcomm.2023.1275127,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04367-SS-Chatbots-for-embarrassing-and-stigmatizing-conditions-could-chatb.pdf,true,false,903728,bc7a8603eb8670cc22f08dd8fa9ff35083af72368e66fe28f6c3ccacb7129802,text/html;charset=utf-8,2026-09-08T00:07:16.712336+00:00,response-is-not-pdf
DCM-04388-SS,DCM-04388,Comparison of an AI Chatbot With a Nurse Hotline in Reducing Anxiety and Depression Levels in the General Population: Pilot Randomized Controlled Trial,https://doi.org/10.2196/65785,https://doi.org/10.2196/65785,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04388-SS-Comparison-of-an-AI-Chatbot-With-a-Nurse-Hotline-in-Reducing-Anxi.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:07:17.163216+00:00,response-is-not-pdf
DCM-04393-SS,DCM-04393,TalkTrek: Journeying Through the Terrain of Text-based Speech Synthesis,https://doi.org/10.22214/ijraset.2024.61125,http://doi.org/10.22214/ijraset.2024.61125,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04393-SS-TalkTrek-Journeying-Through-the-Terrain-of-Text-based-Speech-Synt.pdf,true,true,1649583,5cf878bf4b4d8a9c17575b37dc6a47b1e295abec7b951f70ee71d2b88ed0df1b,application/pdf,2026-09-08T00:07:17.652209+00:00,
DCM-04404-SS,DCM-04404,Potential Nigerian Patients’ Health Information Seeking Using Conversational Artificial Intelligence Health Care Chatbots,https://doi.org/10.24940/theijhss/2026/v14/i2/hs2602-003,https://doi.org/10.24940/theijhss/2026/v14/i2/hs2602-003,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04404-SS-Potential-Nigerian-Patients-Health-Information-Seeking-Using-Conv.pdf,false,false,0,,,2026-09-08T00:07:17.749067+00:00,<HTTPError 403: 'Forbidden'>
DCM-04418-SS,DCM-04418,Development and testing of a multi-lingual Natural Language Processing-based deep learning system in 10 languages for COVID-19 pandemic crisis: A multi-center study,https://doi.org/10.3389/fpubh.2023.1063466,https://doi.org/10.3389/fpubh.2023.1063466,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04418-SS-Development-and-testing-of-a-multi-lingual-Natural-Language-Proce.pdf,true,false,790575,3c4c280ce4f9fe305ff1b87b55c0acb48089ff15c31fba93836cbf044a6f95e4,text/html;charset=utf-8,2026-09-08T00:07:17.801116+00:00,response-is-not-pdf
DCM-04421-SS,DCM-04421,Chatbot-delivered mental health support: Attitudes and utilization in a sample of U.S. college students,https://doi.org/10.1177/20552076241313401,https://doi.org/10.1177/20552076241313401,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04421-SS-Chatbot-delivered-mental-health-support-Attitudes-and-utilization.pdf,false,false,0,,,2026-09-08T00:07:18.283385+00:00,<HTTPError 403: 'Forbidden'>
DCM-04482-SS,DCM-04482,APPLICATION OF ANTHROPOMORPHIC DESIGN IN CHATBOT DIGITAL AVATARS: A COMPARATIVE ANALYSIS OF ABSTRACT AND FIGURATIVE REPRESENTATIONS,https://doi.org/10.32782/2415-8151.2024.34.41,https://doi.org/10.32782/2415-8151.2024.34.41,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04482-SS-APPLICATION-OF-ANTHROPOMORPHIC-DESIGN-IN-CHATBOT-DIGITAL-AVATARS-.pdf,true,false,72868,796008c5cefbabee6a9fe5953e295fb4a99e37a7c7a84d083272f5c9e3a63a62,text/html; charset=utf-8,2026-09-08T00:07:18.389013+00:00,response-is-not-pdf
DCM-04488-SS,DCM-04488,Chatbots for active learning: A case of phishing email identification,https://doi.org/10.1016/j.ijhcs.2023.103108,https://doi.org/10.1016/j.ijhcs.2023.103108,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04488-SS-Chatbots-for-active-learning-A-case-of-phishing-email-identificat.pdf,true,false,2681,e89fd3f3dacb9fcf20a5286051a9d4ac0ba4a67e4915837c08c56cd846f90d77,text/html;charset=UTF-8,2026-09-08T00:07:18.546008+00:00,response-is-not-pdf
DCM-04490-SS,DCM-04490,Chatbots in customer service within banking and finance: Do chatbots herald the start of an AI revolution in the corporate world?,https://doi.org/10.1016/j.chb.2025.108570,https://doi.org/10.1016/j.chb.2025.108570,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04490-SS-Chatbots-in-customer-service-within-banking-and-finance-Do-chatbo.pdf,true,false,2741,23ff8750a2938de7c6ca06226c53c004232cbb4621b781cbd2fc8c16a0d4ebb9,text/html;charset=UTF-8,2026-09-08T00:07:18.895054+00:00,response-is-not-pdf
DCM-04501-SS,DCM-04501,Facilitating family communication of familial hypercholesterolemia genetic risk: Assessing engagement with innovative chatbot technology from the IMPACT-FH study,https://doi.org/10.1016/j.pecinn.2023.100134,https://doi.org/10.1016/j.pecinn.2023.100134,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04501-SS-Facilitating-family-communication-of-familial-hypercholesterolemi.pdf,true,false,2795,64e967c6307abe5313c0714142cbec2cc3957fb0e9edb1c7a8595b31277ce45d,text/html;charset=UTF-8,2026-09-08T00:07:19.386825+00:00,response-is-not-pdf
DCM-04505-SS,DCM-04505,Conversational agents for depression screening: A systematic review,https://doi.org/10.1016/j.ijmedinf.2023.105272,https://doi.org/10.1016/j.ijmedinf.2023.105272,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04505-SS-Conversational-agents-for-depression-screening-A-systematic-revie.pdf,true,false,2701,7a4cbeb24534e196632181613b50143005cff5f7fc11890fa5d53952c200c1fa,text/html;charset=UTF-8,2026-09-08T00:07:19.455026+00:00,response-is-not-pdf
DCM-04512-SS,DCM-04512,Transforming healthcare with chatbots: Uses and applications—A scoping review,https://doi.org/10.1177/20552076251319174,https://doi.org/10.1177/20552076251319174,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04512-SS-Transforming-healthcare-with-chatbots-Uses-and-applications-A-sco.pdf,false,false,0,,,2026-09-08T00:07:19.556257+00:00,<HTTPError 403: 'Forbidden'>
DCM-04532-SS,DCM-04532,Chatbot for communicating with university students in emergency situation,https://doi.org/10.1016/j.heliyon.2023.e19517,https://doi.org/10.1016/j.heliyon.2023.e19517,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-04532-SS-Chatbot-for-communicating-with-university-students-in-emergency-s.pdf,true,false,2966,3cd3ee35c1bb4f493e2d67b6b888ac1e5f2e161d59ce45a3d49bce95e34b3f62,text/html;charset=UTF-8,2026-09-08T00:07:19.936703+00:00,response-is-not-pdf
